id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31223451,Acogedor espacio en el corazón de la Ciudad México,118985728,Andrea,,Cuauhtémoc,19.45035,-99.13175,Entire home/apt,822,1,1,6/15/2019,1,2,178
31534095,Artsy apartment in the heart of Roma neighborhood,18809953,Sofia,,Cuauhtémoc,19.42077,-99.17066,Entire home/apt,822,2,17,6/17/2019,4.29,1,319
31760832,Polanco: Colivers,50923022,Alex,,Miguel Hidalgo,19.43658,-99.20453,Private room,822,1,0,,,16,81
31762758,Polanco Colivers,50923022,Alex,,Miguel Hidalgo,19.43638,-99.20483,Private room,822,1,1,1/23/2019,0.2,16,81
31801754,Polanco Colivers,50923022,Alex,,Miguel Hidalgo,19.43791,-99.20435,Private room,822,1,1,5/9/2019,0.64,16,81
31801920,Polanco Colivers,50923022,Alex,,Miguel Hidalgo,19.43779,-99.20271,Private room,822,1,0,,,16,81
31832246,"Sunny apartment,  best location",23382111,Gerardo,,Cuauhtémoc,19.41809,-99.15475,Entire home/apt,822,1,10,6/8/2019,2.22,4,358
32363166,Chapultepec Farmer´s Market Suite,33604448,Alejandro,,Miguel Hidalgo,19.4103,-99.19027,Entire home/apt,822,1,10,6/8/2019,2.8,2,312
33078569,Cozy Apartment in Colonia del valle,93809776,David,,Benito Juárez,19.38405,-99.17132,Entire home/apt,822,20,0,,,3,363
33420729,Precioso Departamento Cerca Del Centro,182270738,Ailine,,Cuauhtémoc,19.4168,-99.14818,Entire home/apt,822,1,16,6/16/2019,6,1,163
33516336,"Departamento cómodo, familiar y acogedor",222087227,Gary,,Cuauhtémoc,19.41239,-99.14623,Entire home/apt,822,1,2,4/30/2019,0.8,1,358
33524406,Casa Cómoda,503539,Andrea,,Xochimilco,19.25063,-99.087,Entire home/apt,822,1,0,,,1,364
33559765,Inmejorable ubicación de espacio para 2 con cocina,16346761,Paulina,,Cuauhtémoc,19.40764,-99.16367,Entire home/apt,822,2,8,6/9/2019,3.12,7,362
33718274,"New apartment, central, sunny, beautiful views",127433321,Norma,,Cuauhtémoc,19.43712,-99.16034,Entire home/apt,822,2,12,6/16/2019,5.9,4,225
33990588,"Super hubicacion, muy tranquilo y familiar.",127220732,Jaime,,Benito Juárez,19.37911,-99.16552,Entire home/apt,822,3,0,,,1,83
34124739,Sunny happy apartment in Hipodromo Condesa,20991931,Claudia,,Cuauhtémoc,19.40864,-99.17644,Entire home/apt,822,7,1,6/2/2019,1,1,298
34147920,"Beautiful, cozy, chic and safe loft in Coyoacán",96543769,Victoria,,Coyoacán,19.35593,-99.15741,Entire home/apt,822,1,2,6/16/2019,2,1,158
34207813,Beautiful apartment close to downtown,5507634,Mariana,,Cuauhtémoc,19.437,-99.16239,Entire home/apt,822,1,2,6/20/2019,2,1,364
34389976,Depa Terraza Hijos del Sol.,255293140,Cristian,,Cuauhtémoc,19.44683,-99.14022,Private room,822,1,2,5/12/2019,1.33,1,364
34393629,"Cool apt. in classic building. Roma, CDMX!",100375038,Gabriel,,Cuauhtémoc,19.40734,-99.16671,Entire home/apt,822,2,1,5/5/2019,0.59,2,321
34626658,Roma,141911207,Fabian,,Cuauhtémoc,19.41976,-99.15773,Entire home/apt,822,2,0,,,2,128
34861803,Depa Green CDMX,108171425,Fatima,,Benito Juárez,19.36564,-99.16096,Private room,822,2,0,,,1,190
35146639,RENTO HERMOSO DEPARTAMENTO MUY BIEN UBICADO,264704766,Adesh,,Miguel Hidalgo,19.41095,-99.18916,Entire home/apt,822,180,0,,,1,365
35200933,Beautiful two-story apartment & terrace in Juárez,3721482,Mario,,Cuauhtémoc,19.42413,-99.166,Private room,822,1,0,,,3,132
35599101,Céntrico y cómodo departamento en Ciudad d México,118985728,Andrea,,Cuauhtémoc,19.45073,-99.13019,Entire home/apt,822,1,0,,,2,177
35878331,Experiencia Única en área de Roof Garden / Reforma,132535773,Mary Carmen,,Cuauhtémoc,19.43052,-99.16825,Entire home/apt,822,1,0,,,3,364
204887,"Condesa-Roma, great place to stay!",998053,MaryJo,,Miguel Hidalgo,19.40409,-99.17731,Entire home/apt,803,3,23,5/30/2019,0.27,1,363
826691,Suite 7 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.41016,-99.1739,Entire home/apt,803,3,18,5/11/2019,0.26,6,236
1107463,Studio CONDESA Excellent Location,158585,Fernando,,Cuauhtémoc,19.41305,-99.17672,Private room,803,1,167,5/23/2019,2.27,8,3
1130658,"Comfort, convenience & security, all in one place",6203086,Jose,,Benito Juárez,19.36763,-99.17944,Entire home/apt,803,2,10,5/30/2019,0.15,3,68
1187817,Suite 1 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.40877,-99.17381,Entire home/apt,803,180,50,11/24/2018,0.68,6,364
2112138,COYOACAN NICE ♥ FLAT !!,10592410,Hilda,,Coyoacán,19.3537,-99.16916,Entire home/apt,803,3,36,4/27/2019,0.54,3,351
2702990,BEST APARTMENT IN ALL MEXICO CITY,13546932,Jorge,,Miguel Hidalgo,19.43242,-99.19022,Private room,803,1,1,2/21/2018,0.06,2,365
3637873,RECAMARA SOLO HOMBRES,2828190,Alejandro,,Miguel Hidalgo,19.43202,-99.20835,Private room,803,1,0,,,4,0
3685624,LatinFolk Apt w/Security 24/7 near airpt btw DT/So,12589029,Jhovana,,Benito Juárez,19.39224,-99.1411,Entire home/apt,803,1,0,,,1,141
4073755,Room in Culture Apartment Nearby and Safe!,20264437,Kika,,Miguel Hidalgo,19.43754,-99.2126,Private room,803,3,20,3/8/2019,0.35,1,319
4391133,LOMAS DE CHAPULTEPEC   CABALLEROS,2828190,Alejandro,,Miguel Hidalgo,19.43325,-99.20795,Private room,803,1,2,10/30/2016,0.05,4,0
4668485,Penthouse in Condesa,24152421,David,,Cuauhtémoc,19.41165,-99.17438,Private room,803,1,0,,,1,0
5171464,#505 Deluxe  A/C apt.❤️of the city!!,12216741,Alice & Albert,,Cuauhtémoc,19.42888,-99.13521,Entire home/apt,803,1,204,6/10/2019,3.9,13,317
5276417,"#506 Great Location, A/C apartment",12216741,Alice & Albert,,Cuauhtémoc,19.42953,-99.13547,Entire home/apt,803,1,152,5/19/2019,2.91,13,258
5287695,SAFE PENTHOUSE W/ HUGE TERRACE,17630122,Olivier & Arquimedes,,Cuauhtémoc,19.42975,-99.13355,Private room,803,2,227,6/16/2019,4.37,4,319
5750174,2B - Suite Casona San Angel  - 1BR/1BA Double,6890179,Juan Gabriel,,Álvaro Obregón,19.35378,-99.19323,Entire home/apt,803,2,18,5/15/2019,0.41,14,364
5750208,4B - Suite Bazaar San Angel (1BR/1BA Double),6890179,Juan Gabriel,,Álvaro Obregón,19.35336,-99.193,Entire home/apt,803,2,37,6/15/2019,0.84,14,360
5850397,Radiant Apartment with Terrace in Roma Norte (3/4),19286270,Alberto,,Cuauhtémoc,19.42118,-99.15478,Entire home/apt,803,3,95,6/10/2019,1.86,1,300
5892296,Linda Habitación en Polanco,30476420,Lea,,Miguel Hidalgo,19.43749,-99.19352,Private room,803,2,13,4/19/2019,0.27,1,0
6045231,1C - Suite Flores de San Angel  - 1BR/1BA Double,6890179,Juan Gabriel,,Álvaro Obregón,19.35259,-99.19127,Entire home/apt,803,2,55,5/28/2019,1.1,14,327
6180294,Loft amueblado c toque moderno en Condesa Cdmx,32056756,Miguel,,Cuauhtémoc,19.4113,-99.17148,Entire home/apt,803,2,213,6/18/2019,4.22,1,147
6527668,Amplio departamento totalmente comunicado!,29067301,Karolina,,Benito Juárez,19.40281,-99.15039,Private room,803,7,0,,,1,363
6810932,1 bedroom in the heart of DF,28978480,Daniela,,Miguel Hidalgo,19.43369,-99.18179,Private room,803,1,0,,,1,365
6887605,¡La mejor ubicación de la ciudad!,19539068,Esperanza,,Cuauhtémoc,19.41659,-99.17647,Private room,803,1,0,,,1,358
6935711,"2 Beds & 2 Terrace Downtown, Airport & Concerts",5755202,Andres,,Venustiano Carranza,19.41882,-99.11872,Entire home/apt,803,3,70,4/24/2019,1.55,40,86
6937364,Beautiful room & terrace in Roma N.,36372596,Elisabeth,,Cuauhtémoc,19.41561,-99.15824,Private room,803,2,24,5/24/2019,0.54,2,351
7197065,Departamento 3 recamaras cerca WTC CDMX,37520127,Carolina,,Benito Juárez,19.39628,-99.16488,Entire home/apt,803,6,0,,,1,358
7681301,Departamento 1 recámara 1 persona,40341819,Anosh,,Cuauhtémoc,19.42677,-99.16089,Private room,803,1,0,,,1,365
8409035,Excelente departamento céntrico!,44296654,Sandra,,Cuauhtémoc,19.42629,-99.17041,Private room,803,1,0,,,1,0
8956909,Cozy & comfortable apt in Del Valle,46813621,Natalia,,Benito Juárez,19.39537,-99.16186,Entire home/apt,803,2,41,4/6/2018,0.93,1,365
9032963,Departamento,46712650,Damaris,,Coyoacán,19.35317,-99.14416,Entire home/apt,803,2,76,6/10/2019,1.76,1,340
9097526,5A - Suite Altavista San Angel - 1BR/1BA Double,6890179,Juan Gabriel,,Álvaro Obregón,19.35363,-99.19132,Entire home/apt,803,2,21,6/6/2019,0.49,14,357
9385670,Furnished Apartment / Studio (New),48689413,Jorge,,Cuauhtémoc,19.42053,-99.17271,Entire home/apt,803,3,12,11/4/2018,0.28,1,0
9736959,Linda habitación privada,50237266,Nayeli,,Benito Juárez,19.38372,-99.17825,Private room,803,1,0,,,1,365
9857777,Hermoso Departamento Muy cerca del Centro en #CDMX,50742191,Alejandra,,Cuauhtémoc,19.41627,-99.15043,Entire home/apt,803,4,3,1/31/2019,0.07,7,349
9967842,Loft- Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.40866,-99.17218,Entire home/apt,803,4,84,5/30/2019,1.98,6,330
10035943,"Bello, Soleado y Delicado espacio cerca del Centro",50742191,Alejandra,,Cuauhtémoc,19.4151,-99.15193,Entire home/apt,803,2,5,1/20/2019,0.16,7,0
10561784,"Cozy & Spacious! In the heart of Col Roma, CDMX",38265532,Lygia,,Cuauhtémoc,19.41977,-99.17049,Entire home/apt,803,3,41,10/29/2018,1.49,1,0
10838179,Cozy room with bay window and balcony,49263442,Yazmin,,Tlalpan,19.28511,-99.16783,Private room,803,1,9,11/19/2018,0.75,4,21
10854922,"Cozy private bedroom in Hipodromo, soul of Condesa",56225646,Adela,,Cuauhtémoc,19.41481,-99.16792,Private room,803,3,19,4/1/2018,0.48,1,365
10883847,CONDESA ZAPATA-*****,14731381,Alejandro,,Cuauhtémoc,19.41219,-99.17298,Private room,803,1,253,6/14/2019,6.49,5,325
11145314,Beautiful place in the heart of the big city,57930754,Rafael & Evelyn,,Cuauhtémoc,19.43113,-99.13805,Entire home/apt,803,3,37,6/19/2019,1.23,1,33
12072198,Cuarto en departamento nuevo-amueblado/ New,64689148,Norma,,Benito Juárez,19.36927,-99.15222,Private room,803,1,1,5/7/2016,0.03,1,0
12091295,En el corazón rosa de la Ciudad de México,64812929,Diana,,Cuauhtémoc,19.42644,-99.16569,Entire home/apt,803,2,76,2/17/2019,1.97,2,267
12225339,Cozy appartment for the weekend,60379780,Andrick,,Benito Juárez,19.37501,-99.18731,Entire home/apt,803,2,2,5/22/2016,0.05,1,0
12302855,Private Room San Miguel Chapultpec,50940304,Joe,,Miguel Hidalgo,19.42021,-99.17796,Private room,803,2,2,1/22/2019,0.1,1,364
12494707,LOFT NAPOLES THE FOURTH SKY,57770677,C & C,,Benito Juárez,19.38385,-99.17766,Entire home/apt,803,2,56,6/17/2019,1.57,2,361
12784158,Colonial stylish flat in San Angel,69576678,Marisol,,Álvaro Obregón,19.3461,-99.19731,Entire home/apt,803,2,28,4/9/2018,0.76,1,363
12867139,Cozy Apartment in Centric Area - Narvarte,34404653,Fernando,,Benito Juárez,19.3885,-99.15396,Entire home/apt,803,4,47,5/3/2019,1.31,3,89
13155427,"Departamento luminoso, Centro Condesa, Mexico DF",73429703,Lucas,,Cuauhtémoc,19.41506,-99.1677,Entire home/apt,803,2,0,,,1,0
13192259,Room,59812406,Clementine,,La Magdalena Contreras,19.32541,-99.23405,Private room,803,1,1,10/31/2016,0.03,1,364
13606858,Dpto. recién remodelado cerca  de Polanco.,51622893,Luis Felipe,,Azcapotzalco,19.46679,-99.1731,Entire home/apt,803,1,22,5/9/2019,0.74,2,111
13709423,Apartamento Ciudad de México excelente ubicación,70164455,Dominic,,Benito Juárez,19.40279,-99.14399,Entire home/apt,803,2,7,5/25/2019,3.09,1,177
13916407,Suite Art Decó / Hipódromo Condesa,82589142,Rafael,,Cuauhtémoc,19.40862,-99.16924,Entire home/apt,803,2,88,6/9/2019,2.57,1,308
13958817,Departamento en Colonia Del Valle CDMX,38931512,Veronica,,Benito Juárez,19.37372,-99.16761,Entire home/apt,803,2,16,4/30/2019,0.51,1,7
14186187,"Departamento Práctico y Céntrico, metro a 5 calles",85979086,Izadora,,Benito Juárez,19.3664,-99.14568,Entire home/apt,803,2,41,5/29/2019,1.17,2,356
14253797,"Lovely apartment, perfect location!",38864554,Maria Jose,,Cuauhtémoc,19.42861,-99.16438,Entire home/apt,803,5,30,6/6/2019,0.87,3,186
14316759,Departamento amueblado a pasos de Reforma,87544364,Antonio,,Cuauhtémoc,19.43251,-99.15418,Entire home/apt,803,1,2,2/22/2017,0.06,2,0
14356804,Beautiful home in the heart of Coyoacán. WELCOME!,69886882,Ana Luisa,,Coyoacán,19.34858,-99.16167,Private room,803,2,23,6/17/2019,0.66,4,290
14669733,colonia juarez reforma roma condesa,91162649,Karla,,Cuauhtémoc,19.42614,-99.16039,Entire home/apt,803,3,50,5/8/2019,1.47,1,266
14712136,Espacio para dar salud,91537259,Elsa Edith,,Benito Juárez,19.35906,-99.16135,Private room,803,1,0,,,1,365
14804986,"Bonito, acogedor y ubicadísimo loft en  Del Valle",92498535,Alina,,Benito Juárez,19.37239,-99.1735,Entire home/apt,803,1,102,6/16/2019,3.07,3,312
14945106,Central flat for 4 just 1 block from Reforma Av.,36968846,Luis,,Cuauhtémoc,19.43172,-99.15454,Entire home/apt,803,2,94,6/8/2019,2.89,1,264
14951716,"Casa Kamffer 1, the suite  full apartment",83438226,Cuauhtemoc,,Cuauhtémoc,19.42171,-99.16101,Entire home/apt,803,2,50,6/10/2019,1.5,3,51
15234102,BONITO DEPARTAMENTO EN COYOACAN,96841713,Rene,,Coyoacán,19.34836,-99.16646,Private room,803,30,0,,,2,180
15633947,Loft en renta NUEVO en Santa Fe DF,58233855,Vanessa,,Cuajimalpa de Morelos,19.3657,-99.27135,Entire home/apt,803,5,45,5/27/2019,1.4,1,255
15646294,Lovely apartment at hipster area Roma Norte,100950577,,,Cuauhtémoc,19.41916,-99.15667,Entire home/apt,803,3,41,6/17/2019,1.59,1,319
15689794,DEPTO BOLÍVAR A 3 CUADRAS DEL ZÓCALO CDMX,101268419,Bernardo,,Cuauhtémoc,19.43341,-99.13952,Entire home/apt,803,2,58,6/19/2019,2.17,2,129
15707625,"Beautiful, sunny and spacious apartment",101397047,Aysha Carolina,,Cuauhtémoc,19.42163,-99.15229,Entire home/apt,803,2,5,7/1/2018,0.19,1,353
15869564,Private bedroom w/bathroom close to all the best!!,99218558,Erika,,Cuauhtémoc,19.41617,-99.17019,Private room,803,2,10,6/16/2019,3.45,1,162
15972262,Small and Independent Rooftop Studio,54490693,Lorenza & Mercedes,,Cuauhtémoc,19.41479,-99.17554,Entire home/apt,803,2,73,6/16/2019,2.32,3,40
16067556,Apartment in trendy Polanco / Carso/ City Towers,104670548,Iliana,,Miguel Hidalgo,19.44437,-99.20299,Entire home/apt,803,7,7,2/1/2019,0.33,1,82
16135383,Luxury room / private bath near to WTC / Pepsi Ctr,20473689,Enrique,,Benito Juárez,19.3968,-99.17237,Private room,803,2,30,5/20/2019,1.06,2,339
16211247,Piyoli room in heart of escandon,76218688,Eduardo,,Miguel Hidalgo,19.39977,-99.17151,Private room,803,3,0,,,7,358
16260010,30 's Cosy Art Deco Apartment,15791350,Luis Eduardo,,Cuauhtémoc,19.43218,-99.14095,Entire home/apt,803,2,96,6/16/2019,3.16,5,345
16352946,Cozy apartment in excellent location,93540091,Tania,,Benito Juárez,19.38727,-99.18537,Entire home/apt,803,7,13,10/14/2017,0.42,1,364
16375584,Exclusivo Loft en el centro Histórico,102023041,Angélica Y Óscar,,Cuauhtémoc,19.44036,-99.13437,Entire home/apt,803,1,6,8/7/2018,0.26,1,58
16603434,Nice private room in amazing location! A real deal,109544982,Cesar,,Cuauhtémoc,19.42643,-99.17506,Private room,803,2,18,12/30/2017,0.62,1,0
16614516,✴ Best location in COYOACAN near UNAM,109665588,Miriam,,Coyoacán,19.34478,-99.17525,Entire home/apt,803,3,33,6/22/2019,1.51,1,150
16648895,"Habitación triple, 3 camas individuales",8539814,Bernardo,,Cuauhtémoc,19.41739,-99.16997,Private room,803,2,3,11/19/2018,0.11,9,363
17000635,#301 Beautiful 1 Bedroom A/C Apt. Prime Location,12216741,Alice & Albert,,Cuauhtémoc,19.42945,-99.1341,Entire home/apt,803,1,101,6/16/2019,3.57,13,321
17001659,"Apto habitación (parking, seguridad)",113942351,Martin,,Miguel Hidalgo,19.44874,-99.2135,Private room,803,30,0,,,1,90
17239218,Beautiful Private Room,112251314,Estela,,Coyoacán,19.33836,-99.1452,Private room,803,1,0,,,2,365
17268123,"Cálido y con Gran ubicación, Great Location.",72597625,Daniela,,Miguel Hidalgo,19.43526,-99.18673,Private room,803,2,3,3/22/2017,0.11,1,0
17404435,Two story 2BR apartment in Roma Sur,20852500,Akary,,Cuauhtémoc,19.40838,-99.15782,Entire home/apt,803,2,20,4/22/2019,1.11,4,365
17478762,Authentic Condesa / Condesa Auténtica -superhost-,54660867,Daniela Y Manolo,,Cuauhtémoc,19.41817,-99.17747,Entire home/apt,803,3,137,6/23/2019,4.86,1,260
17513290,Lindo Departamento Roma Sur,106756111,Antonio,,Cuauhtémoc,19.40664,-99.15968,Entire home/apt,803,2,0,,,2,1
17585945,Cozy room near Soumaya-Antara-Carso. Free parking.,105501880,Kike,,Miguel Hidalgo,19.44167,-99.20105,Private room,803,1,8,2/3/2018,0.29,1,65
17671151,1B - Suite Rio San Angel (1BR/1BA Double),6890179,Juan Gabriel,,Álvaro Obregón,19.35217,-99.19318,Entire home/apt,803,2,37,4/20/2019,1.39,14,359
17671370,5B - Suite Cultura de San Angel - 1BR/1BA Double,6890179,Juan Gabriel,,Álvaro Obregón,19.35393,-99.19358,Entire home/apt,803,2,23,4/1/2019,0.86,14,210
17736708,Beautiful apartment in the heart of Condesa.,83148620,Jun,,Cuauhtémoc,19.4086,-99.17438,Entire home/apt,803,1,58,5/5/2019,2.34,1,339
17751816,MUY BONITA HABITACION A DOS CALLES DE REFORMA.,121125106,Sher,,Cuauhtémoc,19.4302,-99.16872,Private room,803,3,0,,,1,0
17778440,Super COZY & LOCATED parking - 24 hrs doorman 6pax,10917267,,,Miguel Hidalgo,19.40135,-99.17652,Entire home/apt,803,1,40,6/21/2019,1.46,43,77
17814004,Habitación Privada en moderno Depto,116008333,Veronica,,Benito Juárez,19.39516,-99.17573,Private room,803,2,39,11/19/2018,1.44,2,353
17831948,NUEVO POLANCO: Excelente y moderna habitación,12159815,Juancho,,Miguel Hidalgo,19.44471,-99.20557,Private room,803,2,21,3/29/2019,0.79,1,178
17940688,COMODO en REFORMA vista al ÁNGEL mejor TERRAZA,122041136,Depani,,Cuauhtémoc,19.4275,-99.16867,Entire home/apt,803,2,55,6/3/2019,2.05,4,254
17978054,Cuarto Tranquilo en el Corazon de Polanco,54356501,Elisa,,Miguel Hidalgo,19.43677,-99.18864,Private room,803,3,0,,,1,0
18037972,Vive la ciudad desde este acogedor apartamento,11524113,Marcos,,Cuauhtémoc,19.42643,-99.15356,Entire home/apt,803,2,49,5/31/2019,1.85,7,102
18072703,SUITES CORPORATIVAS MONTE ATHOS 320,122054854,Sergio,,Miguel Hidalgo,19.41895,-99.21352,Private room,803,3,0,,,6,363
18504343,"New apartment, great location and fully equipped",20485912,Marcela,,Cuauhtémoc,19.42757,-99.15311,Entire home/apt,803,1,7,2/25/2019,0.27,1,0
18586127,"La Roma/Condesa Moderno y Seguro, 110m2",70711648,Carlos,,Cuauhtémoc,19.42156,-99.16302,Entire home/apt,803,2,76,6/17/2019,3.06,1,36
18655063,Stayinn Barefoot Condesa,122907377,Stayinn,,Cuauhtémoc,19.41152,-99.17673,Private room,803,1,2,3/31/2018,0.13,2,179
18729886,Casa Lopez,51355520,Sterling,,Cuauhtémoc,19.431,-99.14282,Entire home/apt,803,1,115,6/6/2019,4.52,1,192
18793293,Cool apartment in La Condesa,130806896,Paula,,Cuauhtémoc,19.40693,-99.17038,Entire home/apt,803,2,53,4/29/2019,2.26,3,78
18806112,Loft con gran vista y ubicación en Del Valle,92498535,Alina,,Benito Juárez,19.37187,-99.17122,Entire home/apt,803,1,67,6/2/2019,2.65,3,354
18808139,Cozy safe& trendy Polanco,130937808,Mercedes,,Miguel Hidalgo,19.43709,-99.18527,Entire home/apt,803,2,17,2/21/2018,0.71,1,20
18933119,Apetecible roof apartment con terraza privada,42602773,Susana,,Coyoacán,19.3414,-99.17185,Entire home/apt,803,1,48,6/2/2019,1.91,1,204
18942653,Único ! En el corazón de Polanco,102782157,Hey,,Miguel Hidalgo,19.431,-99.19147,Private room,803,2,1,10/15/2018,0.12,1,179
18959308,Increíble lugar en CDMX!!!!,3234006,Samuel,,Cuauhtémoc,19.4278,-99.15325,Entire home/apt,803,1,62,5/26/2019,2.48,1,169
18998599,SharedApartment+ Segurity+ PrivateBathroom+Tub,16597582,Marcial,,Cuauhtémoc,19.41523,-99.16668,Private room,803,1,78,3/30/2019,3.17,3,293
19038111,Cuarto Orquidea. Cheerful private room in Coyoacan,115969851,Eugenia,,Coyoacán,19.35532,-99.15976,Private room,803,2,11,3/18/2019,0.47,4,280
19120700,Buddha Suite,133619089,Alejandro,,Benito Juárez,19.38169,-99.15584,Entire home/apt,803,2,34,5/26/2019,1.41,1,363
19156814,SUITES CORPORATIVAS ANDES 220,122054854,Sergio,,Miguel Hidalgo,19.42906,-99.20824,Entire home/apt,803,1,11,2/28/2018,0.44,6,113
19267780,Department Bamboo/cuajimalpa,91356852,Sandra,,Cuauhtémoc,19.44564,-99.13109,Private room,803,30,0,,,2,358
19274994,Habitación amplia y  luminosa en la Condesa,18405025,Arturo & Aaron,,Cuauhtémoc,19.41053,-99.17847,Private room,803,1,0,,,1,365
19293613,Pretty COZY super LOCATED mex style n,48747453,Apartments & Rooms,,Miguel Hidalgo,19.40133,-99.17838,Entire home/apt,803,1,48,6/1/2019,2.11,2,77
19332686,Hares Polanco.,28400330,Paulina,,Miguel Hidalgo,19.43782,-99.1783,Private room,803,1,0,,,1,0
19365598,New remodeled apartment near Historic Center.,114374897,Alexandros/Naara,,Benito Juárez,19.39517,-99.14361,Entire home/apt,803,4,65,6/18/2019,2.65,1,50
19385174,Suite independiente en Narvarte Poniente,76196146,Paulina,,Benito Juárez,19.39036,-99.16093,Private room,803,2,0,,,1,90
19413847,Increíble departamento a 3 minutos de Polanco!!,127108190,Pau,,Miguel Hidalgo,19.43755,-99.18049,Private room,803,2,0,,,1,0
19619454,Renta Apartamento en Tacubaya,137991091,Andrea,,Miguel Hidalgo,19.39865,-99.18957,Entire home/apt,803,1,2,2/25/2019,0.09,5,365
